transaction_id,customer_id,product_id,product_name,category,unit_price,quantity,implicit_rating,timestamp
TX-01165,CUST-182,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-03-10 16:58:00
TX-01166,CUST-162,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-03-11 14:51:00
TX-01167,CUST-157,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-02-09 18:26:00
TX-01168,CUST-120,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-02-08 07:00:00
TX-01169,CUST-198,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-01-18 18:18:00
TX-01170,CUST-169,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-02 22:48:00
TX-01171,CUST-139,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-01-02 20:51:00
TX-01172,CUST-177,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-30 07:35:00
TX-01173,CUST-125,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-02-22 20:25:00
TX-01174,CUST-121,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-03-24 19:53:00
TX-01175,CUST-129,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-02-03 09:27:00
TX-01176,CUST-131,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,5.0,2026-03-08 15:18:00
TX-01177,CUST-153,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,4.0,2026-01-25 09:11:00
TX-01178,CUST-138,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-01-15 21:39:00
TX-01179,CUST-135,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-03-31 22:12:00
TX-01180,CUST-103,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-01-20 08:34:00
TX-01181,CUST-124,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-01-14 16:17:00
TX-01182,CUST-192,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-02-26 07:14:00
TX-01183,CUST-120,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-01-02 22:13:00
TX-01184,CUST-154,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-02-09 22:23:00
TX-01185,CUST-190,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-01-05 17:05:00
TX-01186,CUST-108,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,2,5.0,2026-02-04 19:04:00
TX-01187,CUST-124,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-01-25 15:52:00
TX-01188,CUST-102,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-01-16 14:24:00
TX-01189,CUST-132,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-01-05 13:29:00
TX-01190,CUST-199,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-01-13 13:30:00
TX-01191,CUST-188,prod-6,Organic Protein Crunch Bar,Snacks,3.5,2,4.0,2026-02-09 17:10:00
TX-01192,CUST-196,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,4.0,2026-03-12 10:16:00
TX-01193,CUST-182,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-02-08 13:23:00
TX-01194,CUST-186,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-01-28 10:15:00
TX-01195,CUST-156,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-02-11 07:10:00
TX-01196,CUST-175,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-01-16 19:50:00
TX-01197,CUST-102,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-01-06 22:44:00
TX-01198,CUST-120,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-02-17 09:15:00
TX-01199,CUST-164,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-01-12 17:59:00
TX-01200,CUST-108,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-01-08 18:41:00
